Order,Family,Genus,Species,Subspecies,Genus_Species,Sample size,Sex,Method,Body weight (g),SVL (mm),Brain weight (g),Brain volume (mm3),Age Class,Species Name in original article,Reference,Remark
Anura,Alytidae,Alytes,obstetricans,,Alytes_obstetricans,1,unknown,Mass,7.7,,0.041,,unknown,,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,18.5439,60.24,0.0453,22,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,11.7013,61.54,0.05298,26.8,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,22.4508,59.8,0.0587,29.87,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,23.5498,60.39,0.0338,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,23.091,60.51,0.04,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,20.6702,61.89,0.041,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,18.5245,50.94,0.0482,18.76,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,16.8925,54.76,0.0443,24.5,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,16.705,56.43,0.0393,18.44,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,20.8968,57.95,0.0589,26.41,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,19.4536,58.11,0.047,22.15,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bombinatoridae,Bombina,maxima,,Bombina_maxima,1,m,Mass,23.7264,59.24,0.0511,23.41,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,bufo,,Bufo_bufo,1,unknown,Mass,44.5,,0.073,,unknown,Bufo vulgaris,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,23.531,71.1,0.093828,52.33,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,25.522,76.54,0.097572,54.67,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,24.5213,72.94,0.098564,55.29,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,19.325,70.86,0.105108,59.38,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,21.454,72.92,0.10554,59.65,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,23.567,73.84,0.108724,61.64,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,22.5478,74.3,0.109604,62.19,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,31.5541,84,0.120788,69.18,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,21.5535,71.24,0.121204,69.44,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,30.5123,78.24,0.124916,71.76,adult,Bufo_andrewsi,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,83.55,84.94,0.099108,55.63,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,89.48,106.08,0.107156,60.66,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,89.88,110.18,0.111636,63.46,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,89.59,95.59,0.120196,68.81,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,87.86,99.16,0.127236,73.21,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,87.61,101.2,0.13714,79.4,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,40.835,67.64,0.060836,31.71,adult,Bufo_minshanicus,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,23.9,57.33,0.1045,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,32.83,67.25,0.0949,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,28.27,71.32,0.1225,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,39.05,71.64,0.1227,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,32.85,73.37,0.1033,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,33.39,74.44,0.1383,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,33.54,75.04,0.1053,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,31.78,75.58,0.1448,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,35.21,77.28,0.148,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,45.37,77.87,0.1201,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,42.44,78.76,0.087,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,40.66,78.76,0.1485,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,34.93,79.21,0.1278,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,41.52,79.4,0.1183,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,44.89,79.8,0.103,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,40.15,81.78,0.1024,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,55.53,83.52,0.1237,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,58.16,84.12,0.1627,,adult,Bufo_andrewsi,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,120.82,100.95,0.2246,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,127.24,102.21,0.2638,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,101.26,104,0.1649,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,120.84,104.48,0.2485,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,149.65,109.13,0.2228,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,128.97,110.05,0.2485,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,140.67,111.64,0.1741,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,33.203,66.24,0.0722,37.6,adult,Bufo_minshanicus,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,36.9649,66.59,0.0594,29.07,adult,Bufo_minshanicus,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,gargarizans,,Bufo_gargarizans,1,m,Mass,35.363,69.65,0.0561,23.08,adult,Bufo_minshanicus,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Bufonidae,Bufo,melanostictus,,Bufo_melanostictus,1,m,Mass,20.35,54.55,0.051636,25.96,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,tibetanus,,Bufo_tibetanus,1,m,Mass,29.9413,64.36,0.050244,25.09,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Bufonidae,Bufo,tibetanus,,Bufo_tibetanus,1,m,Mass,13.1206,52.87,0.052724,26.64,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,30.32,63.29,0.057236,29.46,adult,Chaparana_quadrana,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,47.66,74.58,0.065364,34.54,adult,Chaparana_quadrana,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,51.97,75.49,0.068964,36.79,adult,Chaparana_quadrana,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,33.6592,64.62,0.07716,,adult,Chaparana_quadrana,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,37.8951,66.36,0.0409,,adult,Chaparana_quadrana,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Chaparana,quadranus,,Chaparana_quadranus,1,m,Mass,53.3553,74.17,0.0485,,adult,Chaparana_quadrana,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.17,35.91,0.040228,18.83,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,3.7257,34,0.040772,19.17,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,5.72,41.03,0.042612,20.32,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,5.48,39.85,0.044292,21.37,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,6.28,39.71,0.051156,25.66,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,3.2103,35.23,0.0294,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,3.9442,35.95,0.0312,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,3.5128,36.09,0.0314,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,3.5079,36.51,0.0263,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.4849,36.82,0.0395,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.4172,36.84,0.0325,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.5067,37.94,0.036,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.1263,38.1,0.0326,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.2401,38.68,0.0276,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.942,38.73,0.0331,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.7152,38.99,0.0278,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.0588,39.16,0.0304,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.2064,39.21,0.0306,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.9298,39.33,0.0272,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.8779,39.63,0.0277,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.8117,39.8,0.0342,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.6327,40.2,0.0386,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.8173,40.26,0.0315,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,5.2747,41.62,0.0322,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Fejervarya,limnocharis,,Fejervarya_limnocharis,1,m,Mass,4.956,41.68,0.0367,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Nanorana,parkeri,,Nanorana_parkeri,1,m,Mass,16.6,52.73,0.031204,13.19,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Nanorana,parkeri,,Nanorana_parkeri,1,m,Mass,20.59,56.11,0.041316,19.51,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Nanorana,parkeri,,Nanorana_parkeri,1,m,Mass,15.41,55.36,0.043524,20.89,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Dicroglossidae,Nanorana,ventripunctata,,Nanorana_ventripunctata,1,m,Mass,3.5654,34.56,0.0272,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Nanorana,ventripunctata,,Nanorana_ventripunctata,1,m,Mass,3.2043,35.54,0.0272,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Nanorana,ventripunctata,,Nanorana_ventripunctata,1,m,Mass,6.0058,36.36,0.027,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,boulengeri,,Paa_boulengeri,1,m,Mass,32.8367,64.18,0.0207,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,boulengeri,,Paa_boulengeri,1,m,Mass,42.7204,67.18,0.0755,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,boulengeri,,Paa_boulengeri,1,m,Mass,62.739,79.78,0.0914,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,yunnanensis,,Paa_yunnanensis,1,m,Mass,25.9095,55.75,0.0633,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,yunnanensis,,Paa_yunnanensis,1,m,Mass,34.1368,65.37,0.0837,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Dicroglossidae,Paa,yunnanensis,,Paa_yunnanensis,1,m,Mass,60.0763,74.79,0.0805,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,chuanxiensis,Hyla_annectans,1,m,Mass,2.7654,30.36,0.022836,7.96,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Hylidae,Hyla,annectans,chuanxiensis,Hyla_annectans,1,m,Mass,3.5668,35.65,0.026228,10.08,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,3.09,30.62,0.033076,14.36,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.0363,29.88,0.022,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.6908,31.2,0.0277,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,1.4728,31.49,0.0207,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.7156,31.9,0.0209,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,1.7349,31.91,0.0241,10.6,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
